Title,Date,Participants,Ref.Keywords
"Further discussion on the motion for consideration of the Acid(Control) Bill, 2014 moved by Dr.Kirit Premjibhai Solanki on the 28th November, 2014 (Bill witthdrawn). ",41985,"Mishra Shri Bhairon Prasad,Patel Shri Prahlad Singh,Mann Shri Bhagwant,Yadav Shri Om Prakash,Solanki Dr. Kirit Premjibhai,Roy Prof. Saugata,Mahtab Shri Bhartruhari,Yadav Shri Hukmdev Narayan,Patel Smt. Anupriya Singh,Patel Smt. Jayshreeben ,Ranjan (Pappu Yadav) Shri Rajesh,Chaudhary Shri Haribhai Parthibhai,Kataria Shri Rattan Lal,Pal Shri Jagdambika",
"Discussion on the motion for consideration of the Senior Citizens (Provision of Geriatric and Dementia Care) Bill, 2014 moved by Shri Bhartruhari Mahtab (Discussion not concluded). ",41985,Mahtab Shri Bhartruhari,"Older People,Social Welfare"
Further discussion resolution regarding implementation of the recommendations of the National Commission on Farmers moved by Shri Raju Shetty on 18.07.2014. ,41771,"Chaudhary Shri P.P.,Patel Shri Prahlad Singh,Singh Shri Hukum,Mann Shri Bhagwant,Singh Shri Satya Pal,Dubey Shri Nishikant ,Chandumajra Shri Prem Singh,Pradhan Shri Nagendra Kumar,Mahtab Shri Bhartruhari,Yadav Shri Hukmdev Narayan,Kulaste Shri Faggan Singh,Kataria Shri Rattan Lal,Singh Shri Virendra,Pal Shri Jagdambika","Agricultural Production,Agricultural Research,Agricultural Sector,Agricultural Universities,Animal Husbandry,Compensation,Ecological Balance,Farm Animals,Fishery,Land Reforms,Marginal Farmers,Pesticides,Small Enterprises,Wasteland Development,Minimum Support Prices (MSP),Crop Insurance "
"Introduction of the Compulsory Voting Bill, 2014. ",28-11-2014,Gandhi Shri Feroze Varun,"Democracy,Elections"
"Introduction of the Indian Penal Code (Amendment) Bill, 2014 (Substitution of New Section for Section 124A). ",28-11-2014,"Panda Shri Baijayant ""Jay""",Imprisonment
"Introduction of the Cigarettes and Other Tobacco Products (Prohibition of Advertisement and Regulation of Trade and Commerce, Production, Supply and Distribution) Amendment Bill, 2014 (Amendment of section 3, etc.)",28-11-2014,"Panda Shri Baijayant ""Jay""","Smoking,Tobacco Industry"
"Introduction of the Fast Track Courts for elected Representatives Bill, 2014. ",28-11-2014,"Panda Shri Baijayant ""Jay""",
"Introduction of the Code of Criminal Procedure (Amendment) Bill, 2014 (Substitution of New Section 24, etc.). ",28-11-2014,"Panda Shri Baijayant ""Jay""","Appointment,Judicial System"
"Introduction of the Special Financial Assistance to the State of West Bengal Bill, 2014. ",28-11-2014,Roy Prof. Saugata,"Economic and Social Development,Financial Aid,SC & ST Welfare"
"Introduction of the Special Financial Assistance to the State of West Bengal Bill, 2014. ",28-11-2014,Chowdhury Shri Adhir Ranjan,"Economic and Social Development,Financial Aid,SC & ST Welfare"
"Introduction of the Old Age Pension and Rehabilitation Bill, 2014. ",28-11-2014,Chowdhury Shri Adhir Ranjan,"Old Age Benefits,Pension Schemes"
"Introduction of the Prevention of Female Infanticide Bill, 2014. ",28-11-2014,Chowdhury Shri Adhir Ranjan,Foeticide
"Introduction of the </span><span lang=EN-GB style=''font-size:13.0pt; font-family:Aryan2Unicode;mso-ansi-language:EN-GB''>Agricultural Workers (Employment, Conditions of Service and Welfare) Bill, 2014. ",28-11-2014,Chowdhury Shri Adhir Ranjan,Agricultural Labourers
"Introduction of the Prohibition of Ragging and Unfair Practices in Educational Institutions and Universities Bill, 2014. ",28-11-2014,Singh Shri Rakesh,
"Introduction of the Compulsory Voting Bill, 2014. ",28-11-2014,Sigriwal Shri Janardan Singh,Elections
"Introduction of the Health Insurance (For Persons Living Below Poverty Line) Bill, 2014. ",28-11-2014,Sigriwal Shri Janardan Singh,"Health Facilities,Health Care"
"Introduction of the Street Children (Rehabilitation and Welfare) Bill, 2014. ",28-11-2014,Singh Shri Rakesh,"Child Development,Vocational Training,Welfare Measures"
"Introduction of the Provision of Communication Facilities in Every Village Bill, 2014. ",28-11-2014,Singh Shri Rakesh,Telecommunication Services
"Introduction of the Acid Control, Prevention of Acid Attacks and Rehabilitation of Acid Attack Victims Bill, 2014. ",28-11-2014,Mahtab Shri Bhartruhari,"Trade Policy,Punishments"
"Introduction of the Surrogacy (Regulation) Bill, 2014. ",28-11-2014,Mahtab Shri Bhartruhari,"Legal Aspects,Pregnancy"
"Introduction of the Constitution (Amendment) Bill, 2014 <span style=''color:black''>(Insertion of new article 371K). ",28-11-2014,Azad Shri Kirti (JHA),"Development Programmes,Employment Reservation,Regional Disparity"
"Introduction of the Cow (Protection) Bill, 2014. ",28-11-2014,Khaire Shri Chandrakant Bhaurao,"Banning,Cow slaughter"
"Introduction of the Provision of Compensation to Farmers affected by Natural Calamities Bill, 2014. ",28-11-2014,Khaire Shri Chandrakant Bhaurao,
"Further discussion on the motion for consideration of the Central Himalayan States Development Council Bill, 2014 (Discussion concluded and Bill withdrawn). ",28-11-2014,"Mann Shri Bhagwant,Nishank Dr. Ramesh Pokhriyal,Sharma Shri Ram Swaroop,Rao Shri Inderjit Singh,Thakur Shri Anurag Singh,Salim Shri Mohammad,Singh Shri Dushyant,Ranjan (Pappu Yadav) Shri Rajesh,Pal Shri Jagdambika","Agriculture,Development Programmes,Economic Development,Educational Development,Employment Opportunities,Health Facilities,Medical Facilities,Natural Calamities,Power Generation,Tourism Promotion,Basic Amenities,Global Warming,Crop Diversification"
"Discussion on the motion for consideration of the Acid (Control) Bill, 2014 (Discussion not concluded). ",28-11-2014,Solanki Dr. Kirit Premjibhai,"Atrocities,Exploitation,Women,Imprisonment,Punishments"
"Introduction of the Farmers  (Right to Assured Minimum Price For Agricultural Produce) Bill, 2014. ",41859,Patel Shri Devji Mansingram,"Agricultural Products,Minimum Support Prices (MSP)"
"Introduction of the Coconut Growers (Welfare) Bill, 2014. ",41859,Raghavan Shri M. K.,"Facilities,Farmers' Welfare"
"Introduction of the Payment of Compensation to Persons Attacked by Wild Animals Bill, 2014. ",41859,Raghavan Shri M. K.,"Crop Damages,Farmers' Welfare"
"Introduction of the High Court of Kerala (Establishment of A Permanent Bench at Kozhikode) Bill, 2014. ",41859,Raghavan Shri M. K.,Court Benches
"Introduction of the Payment of Compensation to Victims of Natural Calamities and Snake Bite Bill, 2014. ",41859,Raghavan Shri M. K.,
"Introduction of the Sheduled Castes and The Scheduled  Tribes (Prevention of Atrocities) Amendment Bill, 2014 (Amendment of section 3, etc.) ",41859,Solanki Dr. Kirit Premjibhai,"Atrocities,Punishments"
"Introduction of the Surrogacy (Regulation) Bill, 2014. ",41859,Solanki Dr. Kirit Premjibhai,
"Introdution of the Constitution (Amendment) Bill, 2014 (Insertion of new article 16A, etc.). ",41859,Solanki Dr. Kirit Premjibhai,"Reservation Policy,Scheduled Castes (SCs),Scheduled Tribes (STs)"
"Introduction of the Acid (Control) Bill, 2014. ",41859,Solanki Dr. Kirit Premjibhai,Punishments
"Introduction of the Government Services (Regulation of Compassionate Appointments)  Bill, 2014. ",41859,Patil Shri A.T. (Nana),
"Introduction of the National Assets (Protection) Bill, 2014. ",41859,Patil Shri A.T. (Nana),"Tigers,Plants Protection"
"Introduction of the  Agricultural Workers Welfare Bill, 2014. ",41859,Patil Shri A.T. (Nana),"Agricultural Labourers,Welfare Measures"
"Introduction of the Ancient Monuments and Archaeological Sites and Remains (Amendment) Bill , 2014 (Amendment of section 20A, etc.). ",41859,Patil Shri A.T. (Nana),"Construction,Renovation"
"Introduction of the Financial Assistance to The State Governments (For Protection of Water Bodies) Bill, 2014. ",41859,Mullappally Shri Ramachandran,"Financial Aid,Watershed Management,Rain Water Harvesting,Water Scarcity"
"Introduction of the Labour Force (Demand and Supply Survey) Bill, 2014. ",41859,Rudy Shri Rajiv Pratap,Labour Policy
"Introduction of the  Constitution (Amendment) Bill, 2014 (Amendment of The Eighth Schedule). ",41859,Rudy Shri Rajiv Pratap,"Language Promotion,Rajasthani Language,Bhojpuri"
"Introduction of the Electricity (Amendment) Bill, 2014 (Substitution of new section for section 4, etc.). ",41859,Rudy Shri Rajiv Pratap,"Rural Electrification,Electricity Shortage"
"Introduction of the Prevention of Cruelty to Cows Bill, 2014. ",41859,Singh Shri Sunil Kumar,"Banning,Cow slaughter"
"Introduction of the  National Commission For Youth  Bill, 2014. ",41859,Singh Shri Sunil Kumar,Youth Development
"Introduction of the Central Universities (Conditions of Service of Non-Teaching Staff) Bill, 2014. ",41859,Pal Shri Jagdambika,Service Conditions
"Introduction of the Backward Areas Development Board Bill, 2014. ",41859,Pal Shri Jagdambika,"Economic Development,Economic Disparity"
"Introduction of the  Pre-Examination Coaching Centres  Regulatory Authority Bill, 2014. ",41859,Pal Shri Jagdambika,
"Introduction of the Constitution (Scheduled Tribes) Order (Amendment) Bill, 2014 (Amendment of the Schedule). ",41859,Yadav Shri Jay Prakash Narayan,Tribal Welfare
"Introduction of the Constitution (Scheduled Castes) Order (Amendment) Bill, 2014 (Amendment of Schedule). ",41859,Yadav Shri Jay Prakash Narayan,Economic Backwardness
"Introduction of the Constitution (Amendment) Bill, 2014 (Amendment of article 243 A). ",41859,Kumar Shri Shailesh (Bulo Mandal),Panchayats
"Introduction of the Constitution (Amendment) Bill, 2014 (Amendment of article 171). ",41859,Kumar Shri Shailesh (Bulo Mandal),"Legislative Council,Teachers"
"Introduction of the Constitution (Amendment ) Bill, 2014 (Amendment of Article 39). ",41859,Chaudhary Shri P.P.,
"Further discussion on the motion for consideration of the National Minimim Pension (Guarantee) Bill, 2014 (Bill withdrawn). ",41859,"Chaudhary Shri P.P.,Dubey Shri Nishikant ,Sanghamita Dr.(Smt.) Mamtaz,Pandey Dr. Mahendra Nath,Datta Shri Sankar Prasad,Ahir Shri Hansraj Gangaram,Thakur Shri Anurag Singh,Kashyap Shri Virender,Yadav Shri Ram Kripal,Tomar Shri Narendra Singh,Devi Smt. Rama,Pal Shri Jagdambika,Yadav Shri Jay Prakash Narayan","Agricultural Sector,Beedi Industry,Child Labour,Medical Facilities,Old Age Benefits,Pension Schemes,Price Index,Provident Fund,Social Security,Unorganized Labour,Widows,Agricultural Labourers,Economic Reforms,Centrally Sponsored Schemes,Insurance Regulatory and Development Authority (IRDA ,Pension Reforms,Organised Sector"
"Discussion on the motion for consideration of Central Himalayan States Development Council Bill, 2014 (Discussion not concluded). ",41859,Nishank Dr. Ramesh Pokhriyal,"Centre-State Relations,Development Programmes,Development Projects,Tourism Promotion,National Water Policy,Hydel Power Projects,Hilly States"
"Introduction of the Basic and Primary Education (Compulsory Teaching in Mother Tongue) Bill, 2014. ",25-07-2014,Yadav Shri Om Prakash,
"Introduction of the Constitution (Amendment) Bill, 2014 (Amendment of the Eighth Schedule). ",25-07-2014,Yadav Shri Om Prakash,"Language Promotion,Bhojpuri"
"Introduction of the Sanskrit Language (Promotion) Bill, 2014. ",25-07-2014,Yadav Shri Om Prakash,
"Discussion on the motion for consideration of the National Minimum Pension (Guarantee) Bill, 2014 (Discussion not concluded). ",25-07-2014,"Meghwal Shri Arjun Ram ,Patel Shri Prahlad Singh,Dubey Shri Nishikant ,Velagapalli Dr. Vara Prasadarao,Kalvakuntla Smt. Kavitha,Roy Prof. Saugata,Mahtab Shri Bhartruhari,Mullappally Shri Ramachandran,Yadav Shri Hukmdev Narayan,Chowdhury Shri Adhir Ranjan","Beedi Industry,Employees Provident Fund,Health Facilities,Medical Facilities,Medical Treatment,Old Age Benefits,Pension Schemes,Social Security,Agricultural Labourers,Unorganised Sector,Below Poverty Line,Fishermen Welfare,Mahatma Gandhi National Rural Employment Guarantee Act (MNREGA),Aadhar Card,New Pension Scheme,Contributory Pension Scheme,Landless Farmers"
"Introduction of the National Minimum Pension (Guarantee) Bill, 2014. ",41950,Dubey Shri Nishikant ,"Pension Schemes,Unorganised Sector"
"Introduction of the Constitution (Amendment) Bill, 2014   (Insertion of new Articles 16A and 29A). ",41950,Dubey Shri Nishikant ,"Economically Backward,Reservation Policy"
"Introduction of the Constitution (Scheduled Tribes) Order (Amendment) Bill, 2014 (<i>Amendment of the Schedule</i>). ",41950,Dubey Shri Nishikant ,"Economic and Social Development,Tribal Welfare"
"Introduction of the Bihar Reorganisation (Amendment) Bill, 2014 (Amendment of the Eighth Schedule). ",41950,Dubey Shri Nishikant ,"Pension Funds,State Reorganisation"
"Introduction of the National Commission for Agricultural Costs and Prices Bill, 2014. ",41950,Patel Smt. Jayshreeben ,"Agricultural Sector,Minimum Support Prices (MSP),Farmers' Welfare"
"Introduction of the Prohibition of Human Trafficking of Indian Citizens Abroad and Welfare of Overseas Indian Bill, 2014. ",41950,Patel Smt. Jayshreeben ,"Illegal Migration,Welfare Measures"
"Introduction of the Small and Marginal Farmers (Welfare) Bill, 2014. ",41950,Tripathi Shri Sharad,"Agricultural Sector,Social Security,Compensations"
"Introduction of the </span><span style=''font-size:13.0pt;line-height:150%;font-family:Aryan2Unicode''>Abolition of Begging Bill, 2014. ",41950,Tripathi Shri Sharad,
"Introduction of the </span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>Information Technology (Amendment) Bill, 2014 (<i>Amendment of Section 2, etc.</i>). ",41950,"Panda Shri Baijayant ""Jay""",
"Introduction of the Indian Penal Code (Amendment) Bill, 2014 (<i>Amendment of Section 364 A, etc.</i>). ",41950,Meghwal Shri Arjun Ram ,"Sexual Harassment,Sexual Assualt"
"Introduction of the </span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>Constitution (Amendment) Bill, 2014 (<i>Amendment of Eighth Schedule</i>). ",41950,Meghwal Shri Arjun Ram ,"Language Promotion,Rajasthani Language"
"Introduction of the Chit Funds (Amendment) Bill, 2014 (<i>Amendment of Section 4</i>). ",41950,Meghwal Shri Arjun Ram ,Fraudulant Practices
"Introduction of the  Renewable Energy</span><span style=''font-size:13.0pt;line-height:150%;font-family:Aryan2Unicode''> (Promotion and Compulsory Use) Bill, 2014. ",41950,Meghwal Shri Arjun Ram ,"Environmental Protection,Petroleum Products"
"Introduction of the  Compulsory Teaching of Yoga in Educational Institutions Bill</span><span style=''font-size:13.0pt;font-family: Aryan2Unicode''>, 2014. ",41950,Nishank Dr. Ramesh Pokhriyal,"School Curriculum,Yoga Education"
"Introduction of the Council for Environment Protection Bill</span><span style=''font-size:13.0pt;line-height: 150%;font-family:Aryan2Unicode''>, 2014. ",41950,Nishank Dr. Ramesh Pokhriyal,"Ecological Balance,Environmental Pollution"
"Introduction of the Central Himalayan States Development Council Bill</span><span style=''font-size:13.0pt; line-height:150%;font-family:Aryan2Unicode''>, 2014. ",41950,Nishank Dr. Ramesh Pokhriyal,"Employment Opportunities,Infrastructure Development"
"Introduction of the Scheduled Tribes and Other Traditional Forest Dwellers (Recognition of Forest Rights) Amendment Bill</span><span style=''font-size:13.0pt;font-family: Aryan2Unicode''>, 2014 <i>(Amendment of Section 2). ",41950,Ahir Shri Hansraj Gangaram,"Forest Areas,Tribal Welfare"
"Introduction of the Consumer Goods (Mandatory Printing of Cost of Production and Maximum Retail Price)  Bill</span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>, 2014. ",41950,Ahir Shri Hansraj Gangaram,
"Introduction of the Cow Protection Authority Bill</span><span style=''font-size:13.0pt;line-height:150%; font-family:Aryan2Unicode''>, 2014. ",41950,Ahir Shri Hansraj Gangaram,
"Introduction of the Sculptors, Artists and Artisans of  Rural  Areas Welfare Bill</span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>, 2014. ",41950,Ahir Shri Hansraj Gangaram,
"Introduction of the Ban on Cow Slaughter Bill</span><span style=''font-size:13.0pt;line-height:150%; font-family:Aryan2Unicode''>, 2014. ",41950,Adityanath Shri Yogi,
"Introduction of the Constitution (Amendment) Bill</span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>, 2014</span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''> (</span><i><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>Omission of Article 44, etc.</span></i><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>). ",41950,Adityanath Shri Yogi,"Civil Law,Social Justice"
"Introduction of the Motor Vehicles  (Amendment) Bill</span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>, 2014 </span><i><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>(Amendment of Section 109, etc). ",41950,Mullappally Shri Ramachandran,"Road Accidents,Safety Measures"
"Introduction of the Constitution (Amendment) Bill</span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>, 2014</span><i><span style=''font-size:13.0pt;font-family:Aryan2Unicode''> (Amendment of Seventh Schedule). ",41950,Mullappally Shri Ramachandran,Sports Promotion
"Introduction of the National Agricultural Produce Price Commission Bill</span><span style=''font-size:13.0pt;font-family:Aryan2Unicode''>, 2014. ",41950,Shetti Shri Raju alias Devappa Anna,"Agricultural Sector,Gross Domestic Product,Minimum Support Prices (MSP)"
